Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
70,73,6,6,64,67,38,Train/38/00038_00014_00027.png
29,31,5,6,24,26,38,Train/38/00038_00015_00001.png
32,35,5,6,26,29,38,Train/38/00038_00015_00004.png
33,34,6,5,28,29,38,Train/38/00038_00015_00005.png
35,37,5,5,30,32,38,Train/38/00038_00015_00009.png
46,49,5,5,41,44,38,Train/38/00038_00015_00018.png
61,73,5,6,56,67,38,Train/38/00038_00015_00025.png
65,80,5,7,59,73,38,Train/38/00038_00015_00026.png
82,97,8,8,75,89,38,Train/38/00038_00015_00029.png
41,49,6,6,36,44,38,Train/38/00038_00016_00000.png
40,49,5,6,35,44,38,Train/38/00038_00016_00003.png
42,50,5,5,37,45,38,Train/38/00038_00016_00006.png
47,56,5,6,42,51,38,Train/38/00038_00016_00011.png
50,60,6,6,45,55,38,Train/38/00038_00016_00014.png
52,61,5,5,47,56,38,Train/38/00038_00016_00018.png
54,64,6,6,49,59,38,Train/38/00038_00016_00019.png
56,70,6,7,51,64,38,Train/38/00038_00016_00022.png
63,77,6,7,58,71,38,Train/38/00038_00016_00026.png
68,81,7,7,62,74,38,Train/38/00038_00016_00027.png
71,86,7,7,65,79,38,Train/38/00038_00016_00029.png
31,32,5,6,26,27,38,Train/38/00038_00017_00000.png
33,33,6,6,28,28,38,Train/38/00038_00017_00005.png
36,35,6,5,31,30,38,Train/38/00038_00017_00008.png
38,37,6,5,33,32,38,Train/38/00038_00017_00009.png
38,37,6,5,33,32,38,Train/38/00038_00017_00010.png
39,39,6,6,34,34,38,Train/38/00038_00017_00012.png
40,40,6,6,35,35,38,Train/38/00038_00017_00013.png
43,43,6,6,38,38,38,Train/38/00038_00017_00015.png
45,44,6,5,40,39,38,Train/38/00038_00017_00017.png
45,43,5,5,40,38,38,Train/38/00038_00017_00019.png
53,52,6,5,48,47,38,Train/38/00038_00017_00023.png
56,60,5,6,51,55,38,Train/38/00038_00018_00024.png
73,74,7,6,67,68,38,Train/38/00038_00018_00029.png
34,33,5,5,29,28,38,Train/38/00038_00019_00011.png
38,38,5,5,33,33,38,Train/38/00038_00019_00016.png
42,42,5,5,37,37,38,Train/38/00038_00019_00020.png
47,47,6,6,42,42,38,Train/38/00038_00019_00023.png
29,29,6,5,24,24,38,Train/38/00038_00020_00002.png
29,30,5,5,24,25,38,Train/38/00038_00020_00004.png
29,29,6,5,24,24,38,Train/38/00038_00020_00005.png
31,31,6,5,26,26,38,Train/38/00038_00020_00008.png
32,33,5,5,27,28,38,Train/38/00038_00020_00009.png
45,45,6,5,40,40,38,Train/38/00038_00020_00015.png
50,52,6,5,45,46,38,Train/38/00038_00020_00017.png
61,63,5,5,55,58,38,Train/38/00038_00020_00021.png
64,68,5,6,58,62,38,Train/38/00038_00020_00022.png
76,83,7,8,70,76,38,Train/38/00038_00020_00024.png
86,92,8,8,78,84,38,Train/38/00038_00020_00025.png
117,130,10,12,107,119,38,Train/38/00038_00020_00029.png
31,32,5,6,25,26,38,Train/38/00038_00021_00004.png
32,32,5,5,26,26,38,Train/38/00038_00021_00006.png
34,33,6,5,29,28,38,Train/38/00038_00021_00008.png
36,36,6,6,31,31,38,Train/38/00038_00021_00011.png
44,44,5,5,39,39,38,Train/38/00038_00021_00020.png
50,51,6,5,45,46,38,Train/38/00038_00021_00023.png
31,31,5,6,25,26,38,Train/38/00038_00022_00005.png
32,33,5,5,27,28,38,Train/38/00038_00022_00008.png
32,36,5,6,27,31,38,Train/38/00038_00022_00010.png
34,35,6,5,29,30,38,Train/38/00038_00022_00011.png
39,40,5,5,33,34,38,Train/38/00038_00022_00017.png
42,42,6,5,36,37,38,Train/38/00038_00022_00018.png
42,44,5,5,36,38,38,Train/38/00038_00022_00019.png
47,48,6,5,41,42,38,Train/38/00038_00022_00021.png
33,35,5,6,28,30,38,Train/38/00038_00023_00006.png
39,38,6,5,34,33,38,Train/38/00038_00023_00013.png
42,43,5,5,37,38,38,Train/38/00038_00023_00016.png
44,45,5,5,39,40,38,Train/38/00038_00023_00017.png
49,50,5,5,44,45,38,Train/38/00038_00023_00019.png
56,55,6,5,50,50,38,Train/38/00038_00023_00021.png
68,69,6,6,61,63,38,Train/38/00038_00023_00024.png
96,98,8,8,88,90,38,Train/38/00038_00023_00027.png
130,137,11,12,119,126,38,Train/38/00038_00023_00029.png
30,30,6,5,25,25,38,Train/38/00038_00024_00000.png
32,32,5,5,27,27,38,Train/38/00038_00024_00004.png
35,35,6,6,29,29,38,Train/38/00038_00024_00006.png
36,38,5,6,31,32,38,Train/38/00038_00024_00009.png
37,39,5,6,32,33,38,Train/38/00038_00024_00010.png
48,50,5,5,43,45,38,Train/38/00038_00024_00019.png
30,31,5,6,25,26,38,Train/38/00038_00025_00001.png
33,34,5,6,28,29,38,Train/38/00038_00025_00008.png
36,37,5,6,31,32,38,Train/38/00038_00025_00011.png
37,37,6,6,32,32,38,Train/38/00038_00025_00012.png
36,37,5,6,31,32,38,Train/38/00038_00025_00013.png
28,31,5,6,23,26,38,Train/38/00038_00026_00007.png
29,30,5,6,24,25,38,Train/38/00038_00026_00009.png
32,35,6,6,27,30,38,Train/38/00038_00026_00020.png
32,34,5,5,27,29,38,Train/38/00038_00026_00023.png
35,38,5,6,30,33,38,Train/38/00038_00026_00029.png
28,27,5,5,23,22,38,Train/38/00038_00027_00001.png
29,28,6,5,24,23,38,Train/38/00038_00027_00007.png
28,29,5,6,23,24,38,Train/38/00038_00027_00008.png
31,31,6,5,26,25,38,Train/38/00038_00027_00012.png
30,32,5,6,25,27,38,Train/38/00038_00027_00014.png
31,32,5,6,25,27,38,Train/38/00038_00027_00015.png
33,35,5,6,28,30,38,Train/38/00038_00027_00022.png
35,38,5,6,30,33,38,Train/38/00038_00027_00026.png
37,38,5,5,32,33,38,Train/38/00038_00027_00027.png
38,40,6,6,33,35,38,Train/38/00038_00027_00028.png
38,40,5,5,33,35,38,Train/38/00038_00027_00029.png
27,29,5,6,21,24,38,Train/38/00038_00028_00001.png
27,30,5,6,22,25,38,Train/38/00038_00028_00002.png
31,33,6,6,26,28,38,Train/38/00038_00028_00018.png
30,33,5,6,25,28,38,Train/38/00038_00028_00021.png
31,33,5,6,26,28,38,Train/38/00038_00028_00023.png
31,32,5,6,26,27,38,Train/38/00038_00029_00003.png
42,41,6,5,37,36,38,Train/38/00038_00029_00014.png
44,44,5,5,39,39,38,Train/38/00038_00029_00016.png
48,47,6,5,43,42,38,Train/38/00038_00029_00018.png
62,62,6,6,57,57,38,Train/38/00038_00029_00025.png
76,76,6,6,70,70,38,Train/38/00038_00029_00028.png
30,33,6,6,25,28,38,Train/38/00038_00030_00002.png
31,34,6,6,26,29,38,Train/38/00038_00030_00006.png
31,35,5,6,26,30,38,Train/38/00038_00030_00007.png
32,35,5,5,27,30,38,Train/38/00038_00030_00010.png
33,36,5,5,28,31,38,Train/38/00038_00030_00013.png
36,40,5,6,31,35,38,Train/38/00038_00030_00018.png
38,42,5,5,33,37,38,Train/38/00038_00030_00021.png
41,46,6,6,36,41,38,Train/38/00038_00030_00023.png
44,48,6,5,39,43,38,Train/38/00038_00030_00025.png
50,56,5,6,45,51,38,Train/38/00038_00030_00028.png
36,35,6,5,31,30,38,Train/38/00038_00031_00000.png
36,36,5,5,31,31,38,Train/38/00038_00031_00002.png
39,38,6,5,34,33,38,Train/38/00038_00031_00006.png
42,43,5,6,37,38,38,Train/38/00038_00031_00009.png
52,52,5,5,47,47,38,Train/38/00038_00031_00017.png
69,70,6,7,63,64,38,Train/38/00038_00031_00022.png
82,81,8,7,75,74,38,Train/38/00038_00031_00025.png
95,96,8,9,87,88,38,Train/38/00038_00031_00027.png
107,106,10,9,98,97,38,Train/38/00038_00031_00028.png
112,112,10,10,103,103,38,Train/38/00038_00031_00029.png
33,33,5,5,28,28,38,Train/38/00038_00032_00000.png
36,36,5,5,31,31,38,Train/38/00038_00032_00007.png
40,40,6,6,35,35,38,Train/38/00038_00032_00009.png
41,42,5,6,36,37,38,Train/38/00038_00032_00012.png
49,48,6,5,44,43,38,Train/38/00038_00032_00017.png
49,48,5,5,44,43,38,Train/38/00038_00032_00018.png
52,51,6,6,47,46,38,Train/38/00038_00032_00019.png
60,61,6,6,55,56,38,Train/38/00038_00032_00022.png
62,63,6,6,57,58,38,Train/38/00038_00032_00023.png
76,79,7,7,70,72,38,Train/38/00038_00032_00026.png
27,31,6,6,22,26,38,Train/38/00038_00033_00000.png
27,31,6,6,22,26,38,Train/38/00038_00033_00001.png
26,30,5,5,21,25,38,Train/38/00038_00033_00003.png
34,42,5,6,29,37,38,Train/38/00038_00033_00014.png
42,50,5,6,37,45,38,Train/38/00038_00033_00020.png
65,72,6,6,60,66,38,Train/38/00038_00033_00025.png
70,75,6,6,64,69,38,Train/38/00038_00033_00026.png
27,26,6,5,22,21,38,Train/38/00038_00034_00000.png
27,26,6,5,22,21,38,Train/38/00038_00034_00001.png
27,28,5,6,22,23,38,Train/38/00038_00034_00003.png
29,28,6,5,24,23,38,Train/38/00038_00034_00005.png
32,32,6,6,27,27,38,Train/38/00038_00034_00008.png
33,32,6,5,28,27,38,Train/38/00038_00034_00009.png
37,39,6,6,32,34,38,Train/38/00038_00034_00016.png
39,41,6,6,34,36,38,Train/38/00038_00034_00017.png
43,47,5,6,38,42,38,Train/38/00038_00034_00020.png
62,69,5,6,57,63,38,Train/38/00038_00034_00026.png
76,85,7,8,70,78,38,Train/38/00038_00034_00028.png
28,30,5,5,23,25,38,Train/38/00038_00035_00003.png
28,29,5,5,23,24,38,Train/38/00038_00035_00004.png
29,30,5,5,24,25,38,Train/38/00038_00035_00006.png
30,32,5,5,25,27,38,Train/38/00038_00035_00008.png
34,34,5,5,29,29,38,Train/38/00038_00035_00011.png
36,37,6,6,31,32,38,Train/38/00038_00035_00012.png
38,37,6,5,33,32,38,Train/38/00038_00035_00014.png
43,43,6,5,38,38,38,Train/38/00038_00035_00018.png
55,56,6,6,50,51,38,Train/38/00038_00035_00023.png
71,73,7,7,65,67,38,Train/38/00038_00035_00026.png
48,46,6,6,43,41,38,Train/38/00038_00036_00003.png
51,49,6,5,46,44,38,Train/38/00038_00036_00007.png
51,52,5,6,46,47,38,Train/38/00038_00036_00009.png
58,55,6,5,53,50,38,Train/38/00038_00036_00011.png
67,65,6,6,61,60,38,Train/38/00038_00036_00017.png
79,80,7,7,72,73,38,Train/38/00038_00036_00021.png
132,133,11,12,121,122,38,Train/38/00038_00036_00029.png
41,42,5,5,36,37,38,Train/38/00038_00037_00009.png
46,48,6,6,41,43,38,Train/38/00038_00037_00013.png
48,50,6,5,43,45,38,Train/38/00038_00037_00015.png
51,51,6,5,46,46,38,Train/38/00038_00037_00017.png
73,75,6,7,67,69,38,Train/38/00038_00037_00026.png
29,29,6,6,24,24,38,Train/38/00038_00038_00006.png
30,30,6,6,25,25,38,Train/38/00038_00038_00007.png
29,30,5,6,24,25,38,Train/38/00038_00038_00008.png
38,39,5,6,33,34,38,Train/38/00038_00038_00015.png
39,39,5,5,34,34,38,Train/38/00038_00038_00017.png
58,58,6,6,53,53,38,Train/38/00038_00038_00023.png
29,29,6,5,24,24,38,Train/38/00038_00039_00001.png
32,32,6,5,27,27,38,Train/38/00038_00039_00007.png
32,33,6,6,27,28,38,Train/38/00038_00039_00009.png
34,35,6,6,29,30,38,Train/38/00038_00039_00011.png
56,57,6,6,51,52,38,Train/38/00038_00039_00025.png
42,47,5,6,37,42,38,Train/38/00038_00040_00006.png
47,52,6,6,42,47,38,Train/38/00038_00040_00008.png
48,56,5,6,43,51,38,Train/38/00038_00040_00012.png
52,60,5,6,47,55,38,Train/38/00038_00040_00015.png
56,64,6,5,51,59,38,Train/38/00038_00040_00016.png
61,72,5,6,56,66,38,Train/38/00038_00040_00019.png
73,86,7,7,67,79,38,Train/38/00038_00040_00023.png
107,132,9,11,98,121,38,Train/38/00038_00040_00029.png
26,28,5,6,21,23,38,Train/38/00038_00041_00000.png
28,31,5,5,23,26,38,Train/38/00038_00041_00009.png
35,41,5,6,30,36,38,Train/38/00038_00041_00016.png
37,40,5,5,32,35,38,Train/38/00038_00041_00017.png
41,44,5,6,36,39,38,Train/38/00038_00041_00019.png
61,62,5,5,56,57,38,Train/38/00038_00041_00025.png
109,111,9,9,100,102,38,Train/38/00038_00041_00029.png
27,27,6,5,22,22,38,Train/38/00038_00042_00001.png
27,27,6,5,22,22,38,Train/38/00038_00042_00003.png
27,27,6,5,22,22,38,Train/38/00038_00042_00004.png
37,40,5,6,32,35,38,Train/38/00038_00042_00007.png
47,51,6,6,42,46,38,Train/38/00038_00042_00016.png
49,51,6,5,44,46,38,Train/38/00038_00042_00018.png
64,67,6,6,59,61,38,Train/38/00038_00042_00026.png
69,69,7,7,63,63,38,Train/38/00038_00042_00027.png
33,36,5,6,28,31,38,Train/38/00038_00043_00003.png
35,37,6,6,30,32,38,Train/38/00038_00043_00004.png
34,36,5,5,29,31,38,Train/38/00038_00043_00005.png
40,45,5,5,35,40,38,Train/38/00038_00043_00010.png
51,60,6,5,46,55,38,Train/38/00038_00043_00022.png
64,84,6,7,59,77,38,Train/38/00038_00043_00029.png
35,35,6,6,30,30,38,Train/38/00038_00044_00001.png
35,36,5,6,30,31,38,Train/38/00038_00044_00002.png
36,36,6,6,31,31,38,Train/38/00038_00044_00003.png
40,40,6,6,35,35,38,Train/38/00038_00044_00005.png
41,41,5,5,36,36,38,Train/38/00038_00044_00008.png
43,44,5,5,38,39,38,Train/38/00038_00044_00010.png
48,47,6,6,43,42,38,Train/38/00038_00044_00013.png
48,46,6,5,43,41,38,Train/38/00038_00044_00014.png
95,91,8,8,87,83,38,Train/38/00038_00044_00027.png
31,31,6,5,26,26,38,Train/38/00038_00045_00004.png
30,32,6,6,25,27,38,Train/38/00038_00045_00008.png
33,34,5,5,28,29,38,Train/38/00038_00045_00012.png
35,37,6,6,30,32,38,Train/38/00038_00045_00015.png
36,38,5,6,31,33,38,Train/38/00038_00045_00017.png
37,38,5,6,32,33,38,Train/38/00038_00045_00019.png
46,45,6,5,41,40,38,Train/38/00038_00045_00028.png
46,48,5,6,41,43,38,Train/38/00038_00045_00029.png
29,28,6,6,24,23,38,Train/38/00038_00046_00001.png
30,27,6,5,25,22,38,Train/38/00038_00046_00003.png
31,29,6,5,26,24,38,Train/38/00038_00046_00005.png
31,29,6,5,26,24,38,Train/38/00038_00046_00010.png
33,33,5,6,27,27,38,Train/38/00038_00046_00011.png
39,41,5,6,34,36,38,Train/38/00038_00046_00019.png
45,41,6,5,39,36,38,Train/38/00038_00046_00020.png
48,47,5,6,42,42,38,Train/38/00038_00046_00023.png
25,26,5,6,20,21,38,Train/38/00038_00047_00001.png
26,27,5,6,21,22,38,Train/38/00038_00047_00003.png
28,27,6,6,23,22,38,Train/38/00038_00047_00007.png
29,28,6,6,23,22,38,Train/38/00038_00047_00008.png
31,28,6,6,26,23,38,Train/38/00038_00047_00012.png
30,30,5,5,25,25,38,Train/38/00038_00047_00021.png
31,31,5,6,25,26,38,Train/38/00038_00047_00022.png
29,26,6,5,24,21,38,Train/38/00038_00048_00001.png
30,28,5,5,25,23,38,Train/38/00038_00048_00003.png
30,30,5,6,25,25,38,Train/38/00038_00048_00005.png
32,30,6,6,27,25,38,Train/38/00038_00048_00007.png
35,34,5,5,30,29,38,Train/38/00038_00048_00011.png
43,46,5,6,38,41,38,Train/38/00038_00048_00018.png
57,58,5,5,52,53,38,Train/38/00038_00048_00023.png
62,64,5,6,57,59,38,Train/38/00038_00048_00024.png
97,99,8,8,89,91,38,Train/38/00038_00048_00028.png
32,33,5,6,27,28,38,Train/38/00038_00049_00005.png
32,33,5,6,27,28,38,Train/38/00038_00049_00006.png
31,32,5,6,26,27,38,Train/38/00038_00049_00007.png
32,34,5,5,27,29,38,Train/38/00038_00049_00010.png
33,34,5,5,28,29,38,Train/38/00038_00049_00013.png
31,32,5,5,26,27,38,Train/38/00038_00050_00000.png
32,33,6,5,27,28,38,Train/38/00038_00050_00002.png
31,33,5,5,26,28,38,Train/38/00038_00050_00003.png
31,34,5,6,26,29,38,Train/38/00038_00050_00004.png
35,36,6,5,30,31,38,Train/38/00038_00050_00008.png
34,36,5,5,29,31,38,Train/38/00038_00050_00010.png
35,36,6,5,30,31,38,Train/38/00038_00050_00012.png
35,35,5,5,30,30,38,Train/38/00038_00050_00017.png
37,38,6,5,32,33,38,Train/38/00038_00050_00022.png
53,56,6,6,48,51,38,Train/38/00038_00050_00029.png
31,30,6,5,26,25,38,Train/38/00038_00051_00000.png
37,38,5,6,32,33,38,Train/38/00038_00051_00008.png
41,41,6,6,36,36,38,Train/38/00038_00051_00012.png
41,41,5,5,36,36,38,Train/38/00038_00051_00013.png
45,45,5,5,39,39,38,Train/38/00038_00051_00014.png
47,46,6,5,42,41,38,Train/38/00038_00051_00015.png
48,50,5,6,43,45,38,Train/38/00038_00051_00018.png
40,54,5,5,35,49,38,Train/38/00038_00052_00001.png
46,59,6,6,41,54,38,Train/38/00038_00052_00008.png
47,61,6,6,42,56,38,Train/38/00038_00052_00012.png
48,62,6,6,43,57,38,Train/38/00038_00052_00013.png
64,89,6,8,59,82,38,Train/38/00038_00052_00014.png
67,94,6,8,61,86,38,Train/38/00038_00052_00015.png
68,101,7,9,62,92,38,Train/38/00038_00052_00018.png
68,103,7,9,62,94,38,Train/38/00038_00052_00019.png
71,110,6,10,64,100,38,Train/38/00038_00052_00022.png
71,112,6,10,65,103,38,Train/38/00038_00052_00023.png
75,120,6,10,69,110,38,Train/38/00038_00052_00027.png
77,121,7,10,71,111,38,Train/38/00038_00052_00028.png
28,30,5,6,23,25,38,Train/38/00038_00053_00000.png
30,31,6,6,25,25,38,Train/38/00038_00053_00003.png
31,30,6,5,26,25,38,Train/38/00038_00053_00004.png
35,35,6,6,30,30,38,Train/38/00038_00053_00013.png
37,36,6,5,31,31,38,Train/38/00038_00053_00016.png
43,44,6,6,38,39,38,Train/38/00038_00053_00023.png
27,26,6,5,22,21,38,Train/38/00038_00054_00000.png
31,30,6,5,26,25,38,Train/38/00038_00054_00005.png
41,41,6,5,35,36,38,Train/38/00038_00054_00016.png
47,50,6,6,42,45,38,Train/38/00038_00054_00020.png
75,79,7,7,68,72,38,Train/38/00038_00054_00026.png
49,49,6,6,43,43,38,Train/38/00038_00055_00001.png
59,59,5,5,53,54,38,Train/38/00038_00055_00014.png
64,66,6,6,59,60,38,Train/38/00038_00055_00018.png
82,84,8,8,75,77,38,Train/38/00038_00055_00024.png
46,50,6,6,41,45,38,Train/38/00038_00056_00009.png
51,54,6,5,46,49,38,Train/38/00038_00056_00013.png
59,62,6,6,54,57,38,Train/38/00038_00056_00017.png
62,67,5,6,57,61,38,Train/38/00038_00056_00019.png
65,69,6,6,60,63,38,Train/38/00038_00056_00020.png
140,147,13,13,128,135,38,Train/38/00038_00056_00029.png
29,31,6,5,24,25,38,Train/38/00038_00057_00002.png
30,31,5,5,24,26,38,Train/38/00038_00057_00003.png
44,47,5,5,39,42,38,Train/38/00038_00057_00015.png
46,50,5,5,41,45,38,Train/38/00038_00057_00016.png
52,57,5,5,47,51,38,Train/38/00038_00057_00019.png
54,60,5,6,49,54,38,Train/38/00038_00057_00020.png
62,70,5,7,57,64,38,Train/38/00038_00057_00022.png
80,85,8,7,73,78,38,Train/38/00038_00057_00025.png
83,93,7,9,76,85,38,Train/38/00038_00057_00026.png
91,97,8,8,83,89,38,Train/38/00038_00057_00027.png
99,108,9,9,91,99,38,Train/38/00038_00057_00028.png
51,53,6,6,46,48,38,Train/38/00038_00058_00018.png
56,55,6,5,51,50,38,Train/38/00038_00058_00022.png
58,58,5,5,53,53,38,Train/38/00038_00058_00023.png
60,61,5,5,55,56,38,Train/38/00038_00058_00024.png
64,64,6,6,59,59,38,Train/38/00038_00058_00025.png
64,64,5,5,59,59,38,Train/38/00038_00058_00026.png
38,37,6,5,33,32,38,Train/38/00038_00059_00004.png
41,41,6,6,36,36,38,Train/38/00038_00059_00007.png
40,41,5,6,35,36,38,Train/38/00038_00059_00008.png
49,50,5,6,44,45,38,Train/38/00038_00059_00016.png
53,54,5,6,48,49,38,Train/38/00038_00059_00019.png
54,55,5,6,49,50,38,Train/38/00038_00059_00020.png
55,55,5,5,50,50,38,Train/38/00038_00059_00021.png
57,56,6,5,52,51,38,Train/38/00038_00059_00022.png
58,58,5,5,53,53,38,Train/38/00038_00059_00023.png
70,71,6,7,64,65,38,Train/38/00038_00059_00026.png
82,82,7,7,75,75,38,Train/38/00038_00059_00029.png
29,31,6,6,24,26,38,Train/38/00038_00060_00000.png
30,30,6,5,25,25,38,Train/38/00038_00060_00001.png
34,37,6,5,29,32,38,Train/38/00038_00060_00009.png
36,40,5,6,31,35,38,Train/38/00038_00060_00012.png
47,49,6,6,42,44,38,Train/38/00038_00060_00020.png
50,54,6,6,45,49,38,Train/38/00038_00060_00022.png
51,56,5,6,46,51,38,Train/38/00038_00060_00023.png
54,59,6,6,49,54,38,Train/38/00038_00060_00024.png
70,76,7,7,64,70,38,Train/38/00038_00060_00028.png
75,86,6,8,69,79,38,Train/38/00038_00060_00029.png
37,38,6,5,32,33,38,Train/38/00038_00061_00008.png
39,40,6,6,34,35,38,Train/38/00038_00061_00009.png
41,41,6,5,36,36,38,Train/38/00038_00061_00011.png
40,41,5,5,35,36,38,Train/38/00038_00061_00013.png
41,42,5,6,36,37,38,Train/38/00038_00061_00020.png
46,46,5,5,41,41,38,Train/38/00038_00061_00026.png
26,27,5,6,21,22,38,Train/38/00038_00062_00000.png
34,35,5,6,29,30,38,Train/38/00038_00062_00013.png
36,36,6,6,31,31,38,Train/38/00038_00062_00015.png
36,37,5,6,31,32,38,Train/38/00038_00062_00016.png
53,52,6,5,48,47,38,Train/38/00038_00062_00022.png
56,56,5,5,51,51,38,Train/38/00038_00062_00023.png
61,60,6,5,56,55,38,Train/38/00038_00062_00024.png
80,79,8,7,73,72,38,Train/38/00038_00062_00026.png
29,29,6,6,24,24,38,Train/38/00038_00063_00003.png
32,32,6,6,27,27,38,Train/38/00038_00063_00009.png
33,34,5,6,28,29,38,Train/38/00038_00063_00011.png
34,33,6,5,29,28,38,Train/38/00038_00063_00013.png
37,39,5,6,32,34,38,Train/38/00038_00063_00015.png
39,40,5,5,34,35,38,Train/38/00038_00063_00016.png
54,52,6,5,49,47,38,Train/38/00038_00063_00022.png
64,64,5,6,59,59,38,Train/38/00038_00063_00025.png
30,30,6,5,25,25,38,Train/38/00038_00064_00002.png
33,34,6,6,28,29,38,Train/38/00038_00064_00006.png
32,33,5,5,27,28,38,Train/38/00038_00064_00007.png
31,33,5,5,26,28,38,Train/38/00038_00064_00009.png
35,36,6,6,30,31,38,Train/38/00038_00064_00010.png
35,37,5,6,30,32,38,Train/38/00038_00064_00011.png
40,41,6,5,35,36,38,Train/38/00038_00064_00015.png
51,55,5,6,46,50,38,Train/38/00038_00064_00021.png
74,76,7,7,68,70,38,Train/38/00038_00064_00026.png
81,83,8,7,74,76,38,Train/38/00038_00064_00027.png
28,30,5,6,23,25,38,Train/38/00038_00065_00000.png
29,30,6,6,24,25,38,Train/38/00038_00065_00003.png
30,32,6,6,25,27,38,Train/38/00038_00065_00005.png
30,32,5,6,25,27,38,Train/38/00038_00065_00008.png
34,34,6,5,29,29,38,Train/38/00038_00065_00011.png
35,35,6,5,30,30,38,Train/38/00038_00065_00013.png
40,40,6,5,35,35,38,Train/38/00038_00065_00017.png
41,43,6,6,36,38,38,Train/38/00038_00065_00019.png
50,52,5,6,45,47,38,Train/38/00038_00065_00023.png
59,61,5,5,54,56,38,Train/38/00038_00065_00026.png
38,40,5,6,33,35,38,Train/38/00038_00066_00011.png
42,41,6,5,37,36,38,Train/38/00038_00066_00014.png
47,50,5,6,42,45,38,Train/38/00038_00066_00020.png
74,69,7,7,68,63,38,Train/38/00038_00066_00029.png
41,45,5,6,36,40,38,Train/38/00038_00067_00015.png
46,48,5,6,41,43,38,Train/38/00038_00067_00018.png
58,62,5,6,53,57,38,Train/38/00038_00067_00023.png
28,31,5,6,23,26,38,Train/38/00038_00068_00000.png
29,31,5,6,24,26,38,Train/38/00038_00068_00003.png
31,32,5,6,26,27,38,Train/38/00038_00068_00006.png
57,58,6,6,52,53,38,Train/38/00038_00068_00022.png
60,63,6,6,55,58,38,Train/38/00038_00068_00023.png
107,107,9,9,98,98,38,Train/38/00038_00068_00028.png
81,82,7,8,74,75,39,Train/39/00039_00000_00000.png
90,91,8,8,82,83,39,Train/39/00039_00000_00008.png
95,98,8,9,87,90,39,Train/39/00039_00000_00011.png
99,103,8,9,91,94,39,Train/39/00039_00000_00013.png
164,168,14,14,150,154,39,Train/39/00039_00000_00027.png
25,27,5,5,20,22,39,Train/39/00039_00001_00000.png
26,28,5,5,21,23,39,Train/39/00039_00001_00003.png
29,30,6,6,24,25,39,Train/39/00039_00001_00005.png
31,32,5,5,26,27,39,Train/39/00039_00001_00010.png
32,35,5,6,27,30,39,Train/39/00039_00001_00012.png
39,40,6,6,34,35,39,Train/39/00039_00001_00017.png
40,41,5,5,35,36,39,Train/39/00039_00001_00018.png
42,43,5,5,36,37,39,Train/39/00039_00001_00020.png
44,44,5,5,38,39,39,Train/39/00039_00001_00021.png
49,50,6,6,44,45,39,Train/39/00039_00001_00024.png
49,54,6,6,44,49,39,Train/39/00039_00002_00005.png
54,60,5,6,49,55,39,Train/39/00039_00002_00013.png
61,67,5,6,56,61,39,Train/39/00039_00002_00018.png
61,71,5,7,56,65,39,Train/39/00039_00002_00019.png
65,74,6,7,60,68,39,Train/39/00039_00002_00020.png
98,104,8,10,90,95,39,Train/39/00039_00002_00027.png
108,110,10,9,99,101,39,Train/39/00039_00002_00028.png
117,119,11,11,107,109,39,Train/39/00039_00002_00029.png
29,29,5,6,23,24,39,Train/39/00039_00003_00003.png
